"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
263,105,"IND","India",16,"Karnataka",263,"Kodagu","IN.KA.KD",NA,"","District","District","","Coorg"
264,105,"IND","India",16,"Karnataka",264,"Kolar","IN.KA.KO",NA,"","District","District","",""
265,105,"IND","India",16,"Karnataka",265,"Koppal","IN.KA.KP",NA,"","District","District","",""
266,105,"IND","India",16,"Karnataka",266,"Mandya","IN.KA.MA",NA,"","District","District","",""
267,105,"IND","India",16,"Karnataka",267,"Mysore","IN.KA.MY",NA,"","District","District","",""
268,105,"IND","India",16,"Karnataka",268,"Raichur","IN.KA.RA",NA,"","District","District","",""
269,105,"IND","India",16,"Karnataka",269,"Ramanagara","IN.KA.RM",NA,"","District","District","",""
270,105,"IND","India",16,"Karnataka",270,"Shimoga","IN.KA.SH",NA,"","District","District","",""
271,105,"IND","India",16,"Karnataka",271,"Tumkur","IN.KA.TU",NA,"","District","District","",""
272,105,"IND","India",16,"Karnataka",272,"Udupi","IN.KA.UD",NA,"","District","District","",""
273,105,"IND","India",16,"Karnataka",273,"Uttara Kannada","IN.KA.UK",NA,"","District","District","",""
274,105,"IND","India",16,"Karnataka",274,"Yadgir","IN.KA.YD",NA,"","District","District","",""
275,105,"IND","India",17,"Kerala",275,"Alappuzha","IN.KL.AL",NA,"","District","District","","Alleppey"
276,105,"IND","India",17,"Kerala",276,"Ernakulam","IN.KL.ER",NA,"","District","District","",""
277,105,"IND","India",17,"Kerala",277,"Idukki","IN.KL.ID",NA,"","District","District","","Idikki"
278,105,"IND","India",17,"Kerala",278,"Kannur","IN.KL.KN",NA,"","District","District","","Cannanore"
279,105,"IND","India",17,"Kerala",279,"Kasaragod","IN.KL.KS",NA,"","District","District","",""
280,105,"IND","India",17,"Kerala",280,"Kollam","IN.KL.KL",NA,"","District","District","","Quilon"
281,105,"IND","India",17,"Kerala",281,"Kottayam","IN.KL.KT",NA,"","District","District","",""
282,105,"IND","India",17,"Kerala",282,"Kozhikode","IN.KL.KZ",NA,"","District","District","","Calicut"
283,105,"IND","India",17,"Kerala",283,"Malappuram","IN.KL.MA",NA,"","District","District","",""
284,105,"IND","India",17,"Kerala",284,"Palakkad","IN.KL.PL",NA,"","District","District","","Palghat"
285,105,"IND","India",17,"Kerala",285,"Pathanamthitta","IN.KL.PT",NA,"","District","District","",""
286,105,"IND","India",17,"Kerala",286,"Thiruvananthapuram","IN.KL.TV",NA,"","District","District","","Trivandrum"
287,105,"IND","India",17,"Kerala",287,"Thrissur","IN.KL.TS",NA,"","District","District","","Trichur"
288,105,"IND","India",17,"Kerala",288,"Wayanad","IN.KL.WA",NA,"","District","District","","Wynaad|Wynad"
289,105,"IND","India",18,"Lakshadweep",289,"Lakshadweep","IN.LD.LD",NA,"","District","District","",""
290,105,"IND","India",19,"Madhya Pradesh",290,"Agar Malwa","",NA,"","District","District","",""
291,105,"IND","India",19,"Madhya Pradesh",291,"Alirajpur","IN.MP.AR",NA,"","District","District","",""
292,105,"IND","India",19,"Madhya Pradesh",292,"Anuppur","IN.MP.AP",NA,"","District","District","",""
293,105,"IND","India",19,"Madhya Pradesh",293,"Ashoknagar","IN.MP.AN",NA,"","District","District","",""
294,105,"IND","India",19,"Madhya Pradesh",294,"Balaghat","IN.MP.BL",NA,"","District","District","",""
295,105,"IND","India",19,"Madhya Pradesh",295,"Barwani","IN.MP.BR",NA,"","District","District","",""
296,105,"IND","India",19,"Madhya Pradesh",296,"Betul","IN.MP.BE",NA,"","District","District","",""
297,105,"IND","India",19,"Madhya Pradesh",297,"Bhind","IN.MP.BD",NA,"","District","District","",""
298,105,"IND","India",19,"Madhya Pradesh",298,"Bhopal","IN.MP.BP",NA,"","District","District","",""
299,105,"IND","India",19,"Madhya Pradesh",299,"Burhanpur","IN.MP.BU",NA,"","District","District","",""
300,105,"IND","India",19,"Madhya Pradesh",300,"Chhatarpur","IN.MP.CT",NA,"","District","District","","Chhatapur|Chatarpur"
301,105,"IND","India",19,"Madhya Pradesh",301,"Chhindwara","IN.MP.CN",NA,"","District","District","",""
302,105,"IND","India",19,"Madhya Pradesh",302,"Damoh","IN.MP.DM",NA,"","District","District","",""
303,105,"IND","India",19,"Madhya Pradesh",303,"Datia","IN.MP.DT",NA,"","District","District","",""
304,105,"IND","India",19,"Madhya Pradesh",304,"Dewas","IN.MP.DE",NA,"","District","District","",""
305,105,"IND","India",19,"Madhya Pradesh",305,"Dhar","IN.MP.DH",NA,"","District","District","",""
306,105,"IND","India",19,"Madhya Pradesh",306,"Dindori","IN.MP.DI",NA,"","District","District","",""
307,105,"IND","India",19,"Madhya Pradesh",307,"East Nimar","IN.MP.EN",NA,"","District","District","","Khandwa"
308,105,"IND","India",19,"Madhya Pradesh",308,"Guna","IN.MP.GN",NA,"","District","District","","Goona"
309,105,"IND","India",19,"Madhya Pradesh",309,"Gwalior","IN.MP.GW",NA,"","District","District","","Gird, Gird Gwalior"
310,105,"IND","India",19,"Madhya Pradesh",310,"Harda","IN.MP.HA",NA,"","District","District","",""
311,105,"IND","India",19,"Madhya Pradesh",311,"Hoshangabad","IN.MP.HO",NA,"","District","District","",""
312,105,"IND","India",19,"Madhya Pradesh",312,"Indore","IN.MP.IN",NA,"","District","District","",""
313,105,"IND","India",19,"Madhya Pradesh",313,"Jabalpur","IN.MP.JA",NA,"","District","District","","Jubbulpore"
314,105,"IND","India",19,"Madhya Pradesh",314,"Jhabua","IN.MP.JB",NA,"","District","District","",""
315,105,"IND","India",19,"Madhya Pradesh",315,"Katni","IN.MP.KA",NA,"","District","District","",""
316,105,"IND","India",19,"Madhya Pradesh",316,"Mandla","IN.MP.ML",NA,"","District","District","",""
317,105,"IND","India",19,"Madhya Pradesh",317,"Mandsaur","IN.MP.MS",NA,"","District","District","","Mandasor"
318,105,"IND","India",19,"Madhya Pradesh",318,"Morena","IN.MP.MO",NA,"","District","District","","Tonwarghar"
319,105,"IND","India",19,"Madhya Pradesh",319,"Narsimhapur","IN.MP.NA",NA,"","District","District","","Narsimhapur"
320,105,"IND","India",19,"Madhya Pradesh",320,"Neemuch","IN.MP.NE",NA,"","District","District","",""
321,105,"IND","India",19,"Madhya Pradesh",321,"Panna","IN.MP.PA",NA,"","District","District","",""
322,105,"IND","India",19,"Madhya Pradesh",322,"Raisen","IN.MP.RS",NA,"","District","District","",""
323,105,"IND","India",19,"Madhya Pradesh",323,"Rajgarh","IN.MP.RG",NA,"","District","District","",""
324,105,"IND","India",19,"Madhya Pradesh",324,"Ratlam","IN.MP.RL",NA,"","District","District","",""
325,105,"IND","India",19,"Madhya Pradesh",325,"Rewa","IN.MP.RE",NA,"","District","District","",""
326,105,"IND","India",19,"Madhya Pradesh",326,"Sagar","IN.MP.SG",NA,"","District","District","","Saugor"
327,105,"IND","India",19,"Madhya Pradesh",327,"Satna","IN.MP.ST",NA,"","District","District","",""
328,105,"IND","India",19,"Madhya Pradesh",328,"Sehore","IN.MP.SR",NA,"","District","District","",""
329,105,"IND","India",19,"Madhya Pradesh",329,"Seoni","IN.MP.SO",NA,"","District","District","",""
330,105,"IND","India",19,"Madhya Pradesh",330,"Shahdol","IN.MP.SL",NA,"","District","District","","Sahdol"
331,105,"IND","India",19,"Madhya Pradesh",331,"Shajapur","IN.MP.SJ",NA,"","District","District","",""
332,105,"IND","India",19,"Madhya Pradesh",332,"Sheopur","IN.MP.SP",NA,"","District","District","","Sheopur Kala"
333,105,"IND","India",19,"Madhya Pradesh",333,"Shivpuri","IN.MP.SV",NA,"","District","District","","Narwar"
334,105,"IND","India",19,"Madhya Pradesh",334,"Sidhi","IN.MP.SD",NA,"","District","District","",""
335,105,"IND","India",19,"Madhya Pradesh",335,"Singrauli","IN.MP.SU",NA,"","District","District","",""
336,105,"IND","India",19,"Madhya Pradesh",336,"Tikamgarh","IN.MP.TI",NA,"","District","District","",""
337,105,"IND","India",19,"Madhya Pradesh",337,"Ujjain","IN.MP.UJ",NA,"","District","District","",""
338,105,"IND","India",19,"Madhya Pradesh",338,"Umaria","IN.MP.UM",NA,"","District","District","",""
339,105,"IND","India",19,"Madhya Pradesh",339,"Vidisha","IN.MP.VI",NA,"","District","District","",""
340,105,"IND","India",19,"Madhya Pradesh",340,"West Nimar","IN.MP.WN",NA,"","District","District","","Khargone;Khargaon"
341,105,"IND","India",20,"Maharashtra",341,"Ahmadnagar","IN.MH.AH",NA,"","District","District","","Ahmadnagar"
342,105,"IND","India",20,"Maharashtra",342,"Akola","IN.MH.AK",NA,"","District","District","",""
343,105,"IND","India",20,"Maharashtra",343,"Amravati","IN.MH.AM",NA,"","District","District","","Amaravati, Amraoti, Amaraoti"
344,105,"IND","India",20,"Maharashtra",344,"Aurangabad","IN.MH.AU",NA,"","District","District","",""
345,105,"IND","India",20,"Maharashtra",345,"Bhandara","IN.MH.BH",NA,"","District","District","",""
346,105,"IND","India",20,"Maharashtra",346,"Bid","IN.MH.BI",NA,"","District","District","","Bir|Beed|Bhir|Bidh"
347,105,"IND","India",20,"Maharashtra",347,"Buldana","IN.MH.BU",NA,"","District","District","",""
348,105,"IND","India",20,"Maharashtra",348,"Chandrapur","IN.MH.CH",NA,"","District","District","","Chanda"
349,105,"IND","India",20,"Maharashtra",349,"Dhule","IN.MH.DH",NA,"","District","District","","Dhulia, West Khandesh"
350,105,"IND","India",20,"Maharashtra",350,"Garhchiroli","IN.MH.GA",NA,"","District","District","",""
351,105,"IND","India",20,"Maharashtra",351,"Gondiya","IN.MH.GO",NA,"","District","District","",""
352,105,"IND","India",20,"Maharashtra",352,"Hingoli","IN.MH.HI",NA,"","District","District","",""
353,105,"IND","India",20,"Maharashtra",353,"Jalgaon","IN.MH.JG",NA,"","District","District","","East Khandesh"
354,105,"IND","India",20,"Maharashtra",354,"Jalna","IN.MH.JN",NA,"","District","District","",""
355,105,"IND","India",20,"Maharashtra",355,"Kolhapur","IN.MH.KO",NA,"","District","District","",""
356,105,"IND","India",20,"Maharashtra",356,"Latur","IN.MH.LA",NA,"","District","District","","Kulaba, Kolaba, Kolabad"
357,105,"IND","India",20,"Maharashtra",357,"Mumbai City","IN.MH.MC",NA,"","District","District","",""
358,105,"IND","India",20,"Maharashtra",358,"Mumbai Suburban","IN.MH.MC",NA,"","District","District","",""
359,105,"IND","India",20,"Maharashtra",359,"Nagpur","IN.MH.NG",NA,"","District","District","",""
360,105,"IND","India",20,"Maharashtra",360,"Nanded","IN.MH.ND",NA,"","District","District","","Nander"
361,105,"IND","India",20,"Maharashtra",361,"Nandurbar","IN.MH.NB",NA,"","District","District","",""
362,105,"IND","India",20,"Maharashtra",362,"Nashik","IN.MH.NS",NA,"","District","District","","Nasik"
363,105,"IND","India",20,"Maharashtra",363,"Osmanabad","IN.MH.OS",NA,"","District","District","",""
364,105,"IND","India",20,"Maharashtra",364,"Palghar","",NA,"","District","District","","<Null>"
365,105,"IND","India",20,"Maharashtra",364,"Palghar"," ",NA,"","District","District","","<Null>"
366,105,"IND","India",20,"Maharashtra",365,"Parbhani","IN.MH.PA",NA,"","District","District","",""
367,105,"IND","India",20,"Maharashtra",366,"Pune","IN.MH.PU",NA,"","District","District","","Poona"
368,105,"IND","India",20,"Maharashtra",367,"Raigarh","IN.MH.RG",NA,"","District","District","","Raygad"
369,105,"IND","India",20,"Maharashtra",368,"Ratnagiri","IN.MH.RT",NA,"","District","District","",""
370,105,"IND","India",20,"Maharashtra",369,"Sangli","IN.MH.SN",NA,"","District","District","","South Satara"
371,105,"IND","India",20,"Maharashtra",370,"Satara","IN.MH.ST",NA,"","District","District","","North Satara"
372,105,"IND","India",20,"Maharashtra",371,"Sindhudurg","IN.MH.SI",NA,"","District","District","","Kudal, Sindhdurg"
373,105,"IND","India",20,"Maharashtra",372,"Solapur","IN.MH.SO",NA,"","District","District","","Sholapur"
374,105,"IND","India",20,"Maharashtra",373,"Thane","IN.MH.TH",NA,"","District","District","","Thana"
375,105,"IND","India",20,"Maharashtra",374,"Wardha","IN.MH.WR",NA,"","District","District","",""
376,105,"IND","India",20,"Maharashtra",375,"Washim","IN.MH.WS",NA,"","District","District","",""
377,105,"IND","India",20,"Maharashtra",376,"Yavatmal","IN.MH.YA",NA,"","District","District","","Yeotmal"
378,105,"IND","India",21,"Manipur",377,"Bishnupur","IN.MN.BI",NA,"","District","District","","Bishenpur|Sishnupur"
379,105,"IND","India",21,"Manipur",378,"Chandel","IN.MN.CD",NA,"","District","District","","Tengnoupal"
380,105,"IND","India",21,"Manipur",379,"Churachandpur","IN.MN.CC",NA,"","District","District","","Manipur South|Churchandpur"
381,105,"IND","India",21,"Manipur",380,"Imphal East","IN.MN.EI",NA,"","District","District","",""
382,105,"IND","India",21,"Manipur",381,"Imphal West","IN.MN.WI",NA,"","District","District","",""
383,105,"IND","India",21,"Manipur",382,"Senapati","IN.MN.SE",NA,"","District","District","",""
384,105,"IND","India",21,"Manipur",383,"Tamenglong","IN.MN.TA",NA,"","District","District","","Manipur West"
385,105,"IND","India",21,"Manipur",384,"Thoubal","IN.MN.TH",NA,"","District","District","",""
386,105,"IND","India",21,"Manipur",385,"Ukhrul","IN.MN.UK",NA,"","District","District","","Manipur East, Ukhurul"
387,105,"IND","India",22,"Meghalaya",386,"East Garo Hills","IN.ML.EG",NA,"","District","District","",""
388,105,"IND","India",22,"Meghalaya",387,"East Khasi Hills","IN.ML.EK",NA,"","District","District","",""
389,105,"IND","India",22,"Meghalaya",388,"Jaintia Hills","IN.ML.JH",NA,"","District","District","",""
390,105,"IND","India",22,"Meghalaya",389,"North Garo Hills","IN.ML.NG",NA,"","District","District","",""
391,105,"IND","India",22,"Meghalaya",390,"Ri Bhoi","IN.ML.RB",NA,"","District","District","",""
392,105,"IND","India",22,"Meghalaya",391,"South Garo Hills","IN.ML.SG",NA,"","District","District","",""
393,105,"IND","India",22,"Meghalaya",392,"South West Garo Hills","",NA,"","District","District","",""
394,105,"IND","India",22,"Meghalaya",393,"South West Khasi Hills","",NA,"","District","District","",""
395,105,"IND","India",22,"Meghalaya",394,"West Garo Hills","IN.ML.WG",NA,"","District","District","",""
396,105,"IND","India",22,"Meghalaya",395,"West Khasi Hills","IN.ML.WK",NA,"","District","District","",""
397,105,"IND","India",23,"Mizoram",396,"Aizawl","IN.MZ.AI",NA,"","District","District","","Aizawal"
398,105,"IND","India",23,"Mizoram",397,"Champhai","IN.MZ.CH",NA,"","District","District","",""
399,105,"IND","India",23,"Mizoram",398,"Kolasib","IN.MZ.KO",NA,"","District","District","","Aizawal"
400,105,"IND","India",23,"Mizoram",399,"Lawangtlai","IN.MZ.LA",NA,"","District","District","",""
401,105,"IND","India",23,"Mizoram",400,"Lunglei","IN.MZ.LU",NA,"","District","District","",""
402,105,"IND","India",23,"Mizoram",401,"Mamit","IN.MZ.MA",NA,"","District","District","",""
403,105,"IND","India",23,"Mizoram",402,"Saiha","IN.MZ.SA",NA,"","District","District","","Chhimtuipui"
404,105,"IND","India",23,"Mizoram",403,"Serchhip","IN.MZ.SE",NA,"","District","District","",""
405,105,"IND","India",24,"Nagaland",404,"Dimapur","IN.NL.DI",NA,"","District","District","",""
406,105,"IND","India",24,"Nagaland",405,"Kiphire","IN.NL.KP",NA,"","District","District","","Tuenasang"
407,105,"IND","India",24,"Nagaland",406,"Kohima","IN.NL.KH",NA,"","District","District","",""
408,105,"IND","India",24,"Nagaland",407,"Longleng","",NA,"","District","District","","Tuenasang"
409,105,"IND","India",24,"Nagaland",408,"Mokokchung","IN.NL.MK",NA,"","District","District","","Mokochung"
410,105,"IND","India",24,"Nagaland",409,"Mon","IN.NL.MN",NA,"","District","District","",""
411,105,"IND","India",24,"Nagaland",410,"Peren","IN.NL.PE",NA,"","District","District","",""
412,105,"IND","India",24,"Nagaland",411,"Phek","IN.NL.PH",NA,"","District","District","","Pheka"
413,105,"IND","India",24,"Nagaland",412,"Tuensang","IN.NL.TS",NA,"","District","District","","Tuenasang"
414,105,"IND","India",24,"Nagaland",413,"Wokha","IN.NL.WO",NA,"","District","District","",""
415,105,"IND","India",24,"Nagaland",414,"Zunheboto","IN.NL.ZU",NA,"","District","District","","Zanheboto|Zonheboto"
416,105,"IND","India",25,"NCT of Delhi",415,"West","IN.DL.WE",NA,"","District","District","",""
417,105,"IND","India",26,"Odisha",416,"Anugul","IN.OR.AN",NA,"","District","District","",""
418,105,"IND","India",26,"Odisha",417,"Balangir","IN.OR.BL",NA,"","District","District","","Balangir"
419,105,"IND","India",26,"Odisha",418,"Baleshwar","IN.OR.BW",NA,"","District","District","","Balasore, Baleswar"
420,105,"IND","India",26,"Odisha",419,"Bargarh","IN.OR.BR",NA,"","District","District","",""
421,105,"IND","India",26,"Odisha",420,"Bauda","IN.OR.BD",NA,"","District","District","",""
422,105,"IND","India",26,"Odisha",421,"Bhadrak","IN.OR.BH",NA,"","District","District","",""
423,105,"IND","India",26,"Odisha",422,"Cuttack","IN.OR.CU",NA,"","District","District","",""
424,105,"IND","India",26,"Odisha",423,"Debagarh","IN.OR.DE",NA,"","District","District","","Debagarh"
425,105,"IND","India",26,"Odisha",424,"Dhenkanal","IN.OR.DH",NA,"","District","District","",""
426,105,"IND","India",26,"Odisha",425,"Gajapati","IN.OR.GP",NA,"","District","District","",""
427,105,"IND","India",26,"Odisha",426,"Ganjam","IN.OR.GN",NA,"","District","District","",""
428,105,"IND","India",26,"Odisha",427,"Jagatsinghapur","IN.OR.JS",NA,"","District","District","",""
429,105,"IND","India",26,"Odisha",428,"Jajapur","IN.OR.JP",NA,"","District","District","",""
430,105,"IND","India",26,"Odisha",429,"Jharsuguda","IN.OR.JH",NA,"","District","District","",""
431,105,"IND","India",26,"Odisha",430,"Kalahandi","IN.OR.KL",NA,"","District","District","",""
432,105,"IND","India",26,"Odisha",431,"Kandhamal","IN.OR.KN",NA,"","District","District","","Phulabani"
433,105,"IND","India",26,"Odisha",432,"Kendrapara","IN.OR.KP",NA,"","District","District","",""
434,105,"IND","India",26,"Odisha",433,"Kendujhar","IN.OR.KJ",NA,"","District","District","","Kendujhar"
435,105,"IND","India",26,"Odisha",434,"Khordha","IN.OR.KH",NA,"","District","District","",""
436,105,"IND","India",26,"Odisha",435,"Koraput","IN.OR.KO",NA,"","District","District","",""
437,105,"IND","India",26,"Odisha",436,"Malkangiri","IN.OR.ML",NA,"","District","District","",""
438,105,"IND","India",26,"Odisha",437,"Mayurbhanj","IN.OR.MY",NA,"","District","District","",""
439,105,"IND","India",26,"Odisha",438,"Nabarangapur","IN.OR.NB",NA,"","District","District","",""
440,105,"IND","India",26,"Odisha",439,"Nayagarh","IN.OR.NY",NA,"","District","District","",""
441,105,"IND","India",26,"Odisha",440,"Nuapada","IN.OR.NU",NA,"","District","District","",""
442,105,"IND","India",26,"Odisha",441,"Puri","IN.OR.PU",NA,"","District","District","",""
443,105,"IND","India",26,"Odisha",442,"Rayagada","IN.OR.RA",NA,"","District","District","",""
444,105,"IND","India",26,"Odisha",443,"Sambalpur","IN.OR.SA",NA,"","District","District","",""
445,105,"IND","India",26,"Odisha",444,"Subarnapur","IN.OR.SO",NA,"","District","District","","Balangir"
446,105,"IND","India",26,"Odisha",445,"Sundargarh","IN.OR.SU",NA,"","District","District","","Sundagarh|Bonai"
447,105,"IND","India",27,"Puducherry",446,"Karaikal","IN.PY.KA",NA,"","District","District","","Karaikkal|Karikal"
448,105,"IND","India",27,"Puducherry",447,"Mahe","IN.PY.MA",NA,"","District","District","",""
449,105,"IND","India",27,"Puducherry",448,"Puducherry","IN.PY.PO",NA,"","District","District","","Pondicherry|Puduchcheri|Pondichéry"
450,105,"IND","India",27,"Puducherry",449,"Yanam","IN.PY.YA",NA,"","District","District","","Yanaon"
451,105,"IND","India",28,"Punjab",450,"Amritsar","IN.PB.AM",NA,"","District","District","",""
452,105,"IND","India",28,"Punjab",451,"Barnala","IN.PB.BL",NA,"","District","District","","Sangroor"
453,105,"IND","India",28,"Punjab",452,"Bathinda","IN.PB.BA",NA,"","District","District","","Bhatinda"
454,105,"IND","India",28,"Punjab",453,"Faridkot","IN.PB.FR",NA,"","District","District","","Fridkot"
455,105,"IND","India",28,"Punjab",454,"Fatehgarh Sahib","IN.PB.FT",NA,"","District","District","",""
456,105,"IND","India",28,"Punjab",455,"Fazilka","IN.PB.FI",NA,"","District","District","","Ferojpur, Firozepur, Ferozepore, Feruzpur"
457,105,"IND","India",28,"Punjab",456,"Firozpur","IN.PB.FI",NA,"","District","District","","Ferojpur, Firozepur, Ferozepore, Feruzpur"
458,105,"IND","India",28,"Punjab",457,"Gurdaspur","IN.PB.GU",NA,"","District","District","","Guardaspur"
459,105,"IND","India",28,"Punjab",458,"Hoshiarpur","IN.PB.HO",NA,"","District","District","",""
460,105,"IND","India",28,"Punjab",459,"Jalandhar","IN.PB.JA",NA,"","District","District","","Jullundur"
461,105,"IND","India",28,"Punjab",460,"Kapurthala","IN.PB.KA",NA,"","District","District","",""
462,105,"IND","India",28,"Punjab",461,"Ludhiana","IN.PB.LU",NA,"","District","District","",""
463,105,"IND","India",28,"Punjab",462,"Mansa","IN.PB.MA",NA,"","District","District","",""
464,105,"IND","India",28,"Punjab",463,"Moga","IN.PB.MO",NA,"","District","District","",""
465,105,"IND","India",28,"Punjab",464,"Muktsar","IN.PB.MU",NA,"","District","District","",""
466,105,"IND","India",28,"Punjab",465,"Pathankot","",NA,"","District","District","","Guardaspur"
467,105,"IND","India",28,"Punjab",466,"Patiala","IN.PB.PA",NA,"","District","District","",""
468,105,"IND","India",28,"Punjab",467,"Rupnagar","IN.PB.RP",NA,"","District","District","","Ropar, Roop Nagar, Rupar"
469,105,"IND","India",28,"Punjab",468,"Sahibzada Ajit Singh Nagar","",NA,"","District","District","","Ropar, Roop Nagar, Rupar"
470,105,"IND","India",28,"Punjab",469,"Sangrur","IN.PB.SR",NA,"","District","District","","Sangroor"
471,105,"IND","India",28,"Punjab",470,"Shahid Bhagat Singh Nagar","IN.PB.NS",NA,"","District","District","",""
472,105,"IND","India",28,"Punjab",471,"Tarn Taran","IN.PB.TT",NA,"","District","District","",""
473,105,"IND","India",29,"Rajasthan",472,"Ajmer","IN.RJ.AJ",NA,"","District","District","",""
474,105,"IND","India",29,"Rajasthan",473,"Alwar","IN.RJ.AL",NA,"","District","District","",""
475,105,"IND","India",29,"Rajasthan",474,"Banswara","IN.RJ.BS",NA,"","District","District","",""
476,105,"IND","India",29,"Rajasthan",475,"Baran","IN.RJ.BR",NA,"","District","District","",""
477,105,"IND","India",29,"Rajasthan",476,"Barmer","IN.RJ.BM",NA,"","District","District","",""
478,105,"IND","India",29,"Rajasthan",477,"Bharatpur","IN.RJ.BP",NA,"","District","District","",""
479,105,"IND","India",29,"Rajasthan",478,"Bhilwara","IN.RJ.BW",NA,"","District","District","","Bhilavara"
480,105,"IND","India",29,"Rajasthan",479,"Bikaner","IN.RJ.BI",NA,"","District","District","",""
481,105,"IND","India",29,"Rajasthan",480,"Bundi","IN.RJ.BU",NA,"","District","District","",""
482,105,"IND","India",29,"Rajasthan",481,"Chittaurgarh","IN.RJ.CH",NA,"","District","District","",""
483,105,"IND","India",29,"Rajasthan",482,"Churu","IN.RJ.CR",NA,"","District","District","",""
484,105,"IND","India",29,"Rajasthan",483,"Dausa","IN.RJ.DA",NA,"","District","District","",""
485,105,"IND","India",29,"Rajasthan",484,"Dhaulpur","IN.RJ.DH",NA,"","District","District","",""
486,105,"IND","India",29,"Rajasthan",485,"Dungarpur","IN.RJ.DU",NA,"","District","District","",""
487,105,"IND","India",29,"Rajasthan",486,"Ganganagar","IN.RJ.GA",NA,"","District","District","","Sri Ganganagar"
488,105,"IND","India",29,"Rajasthan",487,"Hanumangarh","IN.RJ.HA",NA,"","District","District","",""
489,105,"IND","India",29,"Rajasthan",488,"Jaipur","IN.RJ.JP",NA,"","District","District","","Jeipur"
490,105,"IND","India",29,"Rajasthan",489,"Jaisalmer","IN.RJ.JS",NA,"","District","District","",""
491,105,"IND","India",29,"Rajasthan",490,"Jalor","IN.RJ.JL",NA,"","District","District","",""
492,105,"IND","India",29,"Rajasthan",491,"Jhalawar","IN.RJ.JW",NA,"","District","District","",""
493,105,"IND","India",29,"Rajasthan",492,"Jhunjhunun","IN.RJ.JJ",NA,"","District","District","","Jhunjhunu"
494,105,"IND","India",29,"Rajasthan",493,"Jodhpur","IN.RJ.JO",NA,"","District","District","",""
495,105,"IND","India",29,"Rajasthan",494,"Karauli","IN.RJ.KA",NA,"","District","District","",""
496,105,"IND","India",29,"Rajasthan",495,"Kota","IN.RJ.KO",NA,"","District","District","","Kotah"
497,105,"IND","India",29,"Rajasthan",496,"Nagaur","IN.RJ.NA",NA,"","District","District","",""
498,105,"IND","India",29,"Rajasthan",497,"Pali","IN.RJ.PA",NA,"","District","District","",""
499,105,"IND","India",29,"Rajasthan",498,"Pratapgarh","IN.RJ.PR",NA,"","District","District","",""
500,105,"IND","India",29,"Rajasthan",499,"Rajsamand","IN.RJ.RA",NA,"","District","District","",""
501,105,"IND","India",29,"Rajasthan",500,"Sawai Madhopur","IN.RJ.SM",NA,"","District","District","",""
502,105,"IND","India",29,"Rajasthan",501,"Sikar","IN.RJ.SK",NA,"","District","District","",""
503,105,"IND","India",29,"Rajasthan",502,"Sirohi","IN.RJ.SR",NA,"","District","District","",""
504,105,"IND","India",29,"Rajasthan",503,"Tonk","IN.RJ.TO",NA,"","District","District","",""
505,105,"IND","India",29,"Rajasthan",504,"Udaipur","IN.RJ.UP",NA,"","District","District","",""
506,105,"IND","India",30,"Sikkim",505,"East Sikkim","IN.SK.ES",NA,"","District","District","",""
507,105,"IND","India",30,"Sikkim",506,"North Sikkim","IN.SK.NS",NA,"","District","District","","North District"
508,105,"IND","India",30,"Sikkim",507,"South Sikkim","IN.SK.SS",NA,"","District","District","","South District"
509,105,"IND","India",30,"Sikkim",508,"West Sikkim","IN.SK.WS",NA,"","District","District","","West District"
510,105,"IND","India",31,"Tamil Nadu",509,"Ariyalur","IN.TN.AR",NA,"","District","District","",""
511,105,"IND","India",31,"Tamil Nadu",510,"Chennai","IN.TN.CH",NA,"","District","District","","Madras"
512,105,"IND","India",31,"Tamil Nadu",511,"Coimbatore","IN.TN.CM",NA,"","District","District","",""
513,105,"IND","India",31,"Tamil Nadu",512,"Cuddalore","IN.TN.CU",NA,"","District","District","",""
514,105,"IND","India",31,"Tamil Nadu",513,"Dharmapuri","IN.TN.DM",NA,"","District","District","","Dharampuri"
515,105,"IND","India",31,"Tamil Nadu",514,"Dindigul","IN.TN.DI",NA,"","District","District","","Anna"
516,105,"IND","India",31,"Tamil Nadu",515,"Erode","IN.TN.ED",NA,"","District","District","","Periyar"
517,105,"IND","India",31,"Tamil Nadu",516,"Kancheepuram","IN.TN.KC",NA,"","District","District","",""
518,105,"IND","India",31,"Tamil Nadu",517,"Kanniyakumari","IN.TN.KK",NA,"","District","District","",""
519,105,"IND","India",31,"Tamil Nadu",518,"Karur","IN.TN.KR",NA,"","District","District","",""
520,105,"IND","India",31,"Tamil Nadu",519,"Krishnagiri","IN.TN.KG",NA,"","District","District","","Dharampuri"
521,105,"IND","India",31,"Tamil Nadu",520,"Madurai","IN.TN.MA",NA,"","District","District","","Madura, Mathurai"
522,105,"IND","India",31,"Tamil Nadu",521,"Nagappattinam","IN.TN.NG",NA,"","District","District","",""
523,105,"IND","India",31,"Tamil Nadu",522,"Namakkal","IN.TN.NM",NA,"","District","District","",""
524,105,"IND","India",31,"Tamil Nadu",523,"Perambalur","IN.TN.PE",NA,"","District","District","",""
525,105,"IND","India",31,"Tamil Nadu",524,"Pudukkottai","IN.TN.PU",NA,"","District","District","","Pudukottai"
